payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4698906,76798874,24.9,0.37,ONLINE,PAID
4698907,76798874,6.98,0,VOUCHER,PAID
4698914,76799126,91.8,2.48,ONLINE,PAID
4698915,76799204,98.9,1.48,ONLINE,PAID
4698918,76799400,69.7,1.88,ONLINE,PAID
4698919,76799455,99.9,1.5,ONLINE,PAID
4698921,76799465,87.3,2.36,ONLINE,PAID
4698922,76799533,86.9,1.13,ONLINE,PAID
4698927,76799717,149.95,3,ONLINE,PAID
4698933,76799988,73.2,0.95,ONLINE,PAID
4698934,76800008,123.7,1.86,ONLINE,PAID
4698935,76800015,169.9,3.4,ONLINE,PAID
4698937,76800069,36,0.54,ONLINE,PAID
4698940,76800310,91.9,1.38,ONLINE,PAID
4698941,76800257,44.99,0.9,ONLINE,PAID
4698942,76800357,110.7,2.99,ONLINE,PAID
4698943,76792048,62,0.93,CREDIT,PAID
4698948,76800496,110.7,2.99,ONLINE,PAID
4698951,76800612,187.05,5.05,ONLINE,PAID
4698952,76800666,54.03,1.08,ONLINE,PAID
4698954,76800736,21.7,0.33,ONLINE,PAID
4698955,76800780,35,0.46,ONLINE,PAID
4698956,76800774,50,0.65,ONLINE,PAID
4698957,76800861,130.7,3.53,ONLINE,PAID
4698958,76800866,123.5,3.33,ONLINE,PAID
4698960,76800901,48,0.72,ONLINE,PAID
4698961,76800902,158.2,4.27,ONLINE,PAID
4698962,76800901,10,0,VOUCHER,PAID
4698968,76800982,142.6,3.85,ONLINE,PAID
4698970,76800984,37.7,0.53,ONLINE,PAID
4698974,76801042,57.68,1.15,ONLINE,PAID
4698976,76801126,126.2,3.41,ONLINE,PAID
4698981,76801179,83.2,2.25,ONLINE,PAID
4698982,76801192,40.9,0.61,ONLINE,PAID
4698984,76801212,5,0,VOUCHER,PAID
4698985,76801231,90.8,2.45,ONLINE,PAID
4698986,76801233,59.8,0.9,ONLINE,PAID
4698988,76801270,102.2,2.76,ONLINE,PAID
4698996,76801558,34.69,0.52,ONLINE,PAID
4698997,76801558,10,0,VOUCHER,PAID
4699001,76801586,96.8,2.61,ONLINE,PAID
4699008,76801899,256.6,6.93,ONLINE,PAID
4699012,76801969,58.8,1.59,ONLINE,PAID
4699014,76802006,44.2,0.62,ONLINE,PAID
4699026,76802231,196.6,5.31,ONLINE,PAID
4699028,76802265,179.05,4.83,ONLINE,PAID
4699029,76802267,151.5,4.09,ONLINE,PAID
4699033,76802385,205.8,5.56,ONLINE,PAID
4699046,76802592,28.5,0.43,ONLINE,PAID
4699048,76802642,22.9,0.34,ONLINE,PAID
4699051,76802697,37.7,0.49,ONLINE,PAID
4699054,76802720,118.7,3.2,ONLINE,PAID
4699055,76802724,46.8,1.26,ONLINE,PAID
4699056,76802762,116.6,3.15,ONLINE,PAID
4699065,76802786,134.5,1.75,ONLINE,PAID
4699067,76802804,15,0,VOUCHER,PAID
4699072,76802848,36.8,0.55,ONLINE,PAID
4699074,76789578,42.5,0.64,DEBIT,PAID
4699075,76802863,165.7,4.47,ONLINE,PAID
4699076,76802862,56.6,0.85,ONLINE,PAID
4699077,76802882,112.1,3.03,ONLINE,PAID
4699078,76802906,55.49,0.83,ONLINE,PAID
4699081,76802955,75.9,1.14,ONLINE,PAID
4699082,76802964,217,5.86,ONLINE,PAID
4699088,76803164,81.7,2.21,ONLINE,PAID
4699092,76803493,42,0.63,ONLINE,PAID
4699096,76803603,173,2.6,ONLINE,PAID
4699097,76803651,37.9,0.57,ONLINE,PAID
4699101,76803808,36.9,0.55,ONLINE,PAID
4699102,76803811,135.8,3.67,ONLINE,PAID
4699108,76803922,38.7,0.5,ONLINE,PAID
4699111,76803956,34.7,0.52,ONLINE,PAID
4699112,76803956,20,0,VOUCHER,PAID
4699113,76803957,151.7,4.1,ONLINE,PAID
4699114,76803958,23.8,0.36,ONLINE,PAID
4699115,76803977,26.6,0.4,ONLINE,PAID
4699116,76803977,10,0,VOUCHER,PAID
4699118,76794156,24.6,0.37,DEBIT,PAID
4699120,76804133,73.63,1.47,ONLINE,PAID
4699121,76804308,100.5,1.41,ONLINE,PAID
4699125,76804384,40.5,0.57,ONLINE,PAID
4699126,76793890,114.5,1.6,DEBIT,PAID
4699128,76804533,20,0,VOUCHER,PAID
4699131,76804569,76.7,2.07,ONLINE,PAID
4699132,76804614,82.6,1.24,ONLINE,PAID
4699133,76804618,191.7,5.18,ONLINE,PAID
4699134,76804619,33.49,0.5,ONLINE,PAID
4699136,76804627,49.9,0.75,ONLINE,PAID
4699137,76804635,43.37,0.65,ONLINE,PAID
4699138,76804635,7.33,0,VOUCHER,PAID
4699139,76791383,29.9,0.45,PAYMENT_LINK,PAID
4699140,76804679,35.7,0.54,ONLINE,PAID
4699141,76804697,139.8,3.77,ONLINE,PAID
4699142,76804697,11.9,0,VOUCHER,PAID
4699146,76804726,50.8,0.76,ONLINE,PAID
4699151,76804778,25.9,0.39,ONLINE,PAID
4699152,76804778,12,0,VOUCHER,PAID
4699156,76804840,107.6,1.61,ONLINE,PAID
4699157,76804861,19,0.29,ONLINE,PAID
4699158,76804861,20,0,VOUCHER,PAID
4699159,76804862,24.3,0.34,ONLINE,PAID
4699160,76794121,119.8,1.8,CREDIT,PAID
4699163,76804983,147.7,2.22,ONLINE,PAID
4699165,76805039,55.33,0.72,ONLINE,PAID
4699166,76805039,27.67,0,VOUCHER,PAID
4699172,76805206,28.79,0.43,ONLINE,PAID
4699173,76805206,10,0,VOUCHER,PAID
4699174,76805222,83.9,1.17,ONLINE,PAID
4699176,76805222,6.9,0,VOUCHER,PAID
4699177,76805224,85.5,2.31,ONLINE,PAID
4699179,76805255,55.49,0.83,ONLINE,PAID
4699182,76787912,19.8,0.3,MONEY,PAID
4699183,76805406,25,0.38,ONLINE,PAID
4699184,76805410,105.6,1.57,ONLINE,PAID
4699186,76805597,48.9,0.73,ONLINE,PAID
4699187,76805642,10,0,VOUCHER,PAID
4699190,76805742,21.7,0.33,ONLINE,PAID
4699191,76805742,10,0,VOUCHER,PAID
4699196,76805991,22.99,0.34,ONLINE,PAID
4699198,76806133,63.8,1.72,ONLINE,PAID
4699201,76806213,15.2,0.23,ONLINE,PAID
4699202,76806213,15,0,VOUCHER,PAID
4699206,76806320,47.75,0.72,ONLINE,PAID
4699207,76806320,20,0,VOUCHER,PAID
4699209,76806371,379.7,10.25,ONLINE,PAID
4699216,76806668,62.2,0.93,ONLINE,PAID
4699222,76806801,35.8,0.54,ONLINE,PAID
4699223,76796459,23.9,0.36,DEBIT,PAID
4699225,76806915,51.8,1.4,ONLINE,PAID
4699226,76806946,170.6,2.56,ONLINE,PAID
4699229,76806969,29.8,0.45,ONLINE,PAID
4699230,76806984,166.6,4.5,ONLINE,PAID
4699234,76807070,39.4,0.59,ONLINE,PAID
4699235,76807070,20,0,VOUCHER,PAID
4699236,76807071,45.1,0.68,ONLINE,PAID
4699242,76807162,79.9,1.2,ONLINE,PAID
4699243,76807170,107,1.61,ONLINE,PAID
4699245,76807265,25.9,0.36,ONLINE,PAID
4699247,76807315,82.8,1.24,ONLINE,PAID
4699248,76807284,66.5,1,ONLINE,PAID
4699250,76807378,93.5,1.4,ONLINE,PAID
4699256,76807684,90.9,2.45,ONLINE,PAID
4699257,76782057,70.9,0,MEAL_BENEFIT,PAID
4699263,76807883,172.2,4.65,ONLINE,PAID
4699264,76807843,18.9,0.28,ONLINE,PAID
4699265,76807927,102.8,2.78,ONLINE,PAID
4699270,76808257,40.4,0.53,ONLINE,PAID
4699273,76808285,150.09,2.25,ONLINE,PAID
4699274,76808286,116.7,3.15,ONLINE,PAID
4699276,76808290,68.8,0.89,ONLINE,PAID
4699279,76808346,16.1,0.24,ONLINE,PAID
4699280,76808346,10,0,VOUCHER,PAID
4699283,76808382,10.76,0,VOUCHER,PAID
4699284,76808419,221.6,5.98,ONLINE,PAID
4699285,76808479,62.9,0.94,ONLINE,PAID
4699286,76808482,44,0.66,ONLINE,PAID
4699287,76808484,225.5,6.09,ONLINE,PAID
4699290,76808649,58.49,0.88,ONLINE,PAID
4699294,76809029,67.7,1.02,ONLINE,PAID
4699298,76809177,116,1.74,ONLINE,PAID
4699302,76809330,82.7,1.24,ONLINE,PAID
4699303,76809352,86.8,1.3,ONLINE,PAID
4699305,76809386,118.7,3.2,ONLINE,PAID
4699306,76797692,94.8,1.33,CREDIT,PAID
4699310,76809625,29.9,0.45,ONLINE,PAID
4699311,76801212,45.9,0.69,DEBIT,PAID
4699312,76809654,28.89,0.43,ONLINE,PAID
4699313,76801124,55.7,0.84,DEBIT,PAID
4699316,76798199,21.9,0.33,DEBIT,PAID
4699320,76809792,22.8,0.34,ONLINE,PAID
4699321,76809792,10,0,VOUCHER,PAID
4699322,76809808,93.9,1.31,ONLINE,PAID
4699324,76809855,62.6,0.94,ONLINE,PAID
4699325,76809906,171.7,4.64,ONLINE,PAID
4699327,76809932,15.8,0.24,ONLINE,PAID
4699328,76754733,1.4,0.02,MONEY,PAID
4699330,76809990,5,0,VOUCHER,PAID
4699332,76810021,12,0,VOUCHER,PAID
4699333,76810022,71.4,1.93,ONLINE,PAID
4699334,76810052,32.3,0.45,ONLINE,PAID
4699335,76810052,12,0,VOUCHER,PAID
4699336,76810078,31,0.47,ONLINE,PAID
4699339,76810060,239.9,4.8,VOUCHER_STORE,PAID
4699342,76802192,115.2,1.73,DEBIT,PAID
4699347,76788684,62.7,0,MEAL_BENEFIT,PAID
4699349,76810229,96.3,1.25,ONLINE,PAID
4699351,76794620,103.7,1.56,DEBIT,PAID
4699352,76810274,44.3,0.62,ONLINE,PAID
4699354,76810403,36.01,0.54,ONLINE,PAID
4699355,76810453,100,1.5,ONLINE,PAID
4699356,76810458,149.7,4.04,ONLINE,PAID
4699359,76810564,33.5,0.5,ONLINE,PAID
4699361,76810605,196.75,5.31,ONLINE,PAID
4699362,76810620,166.6,4.5,ONLINE,PAID
4699366,76810665,37.4,0.49,ONLINE,PAID
4699367,76810753,12,0,VOUCHER,CHARGEBACK
4699368,76810754,56.29,0.84,ONLINE,PAID
4699369,76810754,5,0,VOUCHER,PAID
4699373,76810782,65.6,1.77,ONLINE,PAID
4699379,76810833,105.7,2.85,ONLINE,PAID
4699380,76810834,91.7,2.48,ONLINE,PAID
4699381,76780561,158.3,0,MEAL_BENEFIT,PAID
4699383,76803885,82.4,1.24,CREDIT,PAID
4699384,76810967,35.89,0.54,ONLINE,PAID
4699390,76791011,57.9,0,MEAL_BENEFIT,PAID
4699394,76811059,91.82,1.29,ONLINE,PAID
4699395,76811059,10,0,VOUCHER,PAID
4699397,76811072,132,1.98,ONLINE,PAID
4699398,76811113,58.7,1.58,ONLINE,PAID
4699400,76811149,51.8,1.4,ONLINE,PAID
4699403,76787877,163.7,0,VOUCHER_OL,PAID
4699408,76802854,27.9,0.42,DEBIT,PAID
4699409,76811418,41.8,0.63,ONLINE,PAID
4699410,76797098,28.9,0.38,DEBIT,PAID
4699411,76811445,103.5,2.79,ONLINE,PAID
4699415,76811533,25.99,0.39,ONLINE,PAID
4699417,76811618,42,0.63,ONLINE,PAID
4699418,76811618,15,0,VOUCHER,PAID
4699420,76811677,82,1.23,ONLINE,PAID
4699421,76811741,201.55,5.44,ONLINE,PAID
4699426,76811981,98.7,2.66,ONLINE,PAID
4699427,76812022,30.8,0.46,ONLINE,PAID
4699428,76812022,24.9,0,VOUCHER,PAID
4699431,76812340,35.9,0.54,ONLINE,PAID
4699432,76812361,47.38,0.71,ONLINE,PAID
4699433,76812361,20,0,VOUCHER,PAID
4699437,76812616,79.8,1.2,ONLINE,PAID
4699438,76804144,66.9,1,CREDIT,PAID
4699440,76812822,94.8,1.41,ONLINE,PAID
4699450,76813130,32,0.48,ONLINE,PAID
4699453,76777242,29.8,0,MEAL_BENEFIT,PAID
4699456,76813253,91.8,2.48,ONLINE,PAID
4699460,76796607,107,1.61,DEBIT_STORE,PAID
4699461,76804533,38.7,0.58,DEBIT,PAID
4699463,76813636,52,0.78,ONLINE,PAID
4699464,76797648,99.6,0,MEAL_BENEFIT,PAID
4699467,76813876,155.8,4.21,ONLINE,PAID
4699472,76809990,31.4,0.47,DEBIT,PAID
4699473,76813995,98.2,2.65,ONLINE,PAID
4699475,76814228,27.9,0.42,ONLINE,PAID
4699478,76814508,43.69,0.66,ONLINE,PAID
4699487,76814818,72.7,1.09,ONLINE,PAID
4699488,76804710,56.8,0.85,DEBIT,PAID
4699494,76800512,97,1.84,CREDIT,PAID
4699495,76815016,196.8,5.31,ONLINE,PAID
4699501,76815163,24.9,0.37,ONLINE,PAID
4699502,76815188,33.9,0.51,ONLINE,PAID
4699504,76798874,33.82,0.51,MONEY,PAID
4699505,76810021,22.3,0.31,CREDIT,PAID
4699506,76815235,65.7,1.77,ONLINE,PAID
4699508,76815342,116.3,3.14,ONLINE,PAID
4699509,76807890,57.9,0.87,STORE_DIRECT_PAYMENT,PAID
4699512,76815501,101.8,2.04,ONLINE,PAID
4699513,76792373,41.8,0.63,VOUCHER_OL,PAID
4699521,76816842,84.7,1.27,ONLINE,PAID
4699522,76816846,103.89,2.08,ONLINE,PAID
4699528,76816828,685,13.7,STORE_DIRECT_PAYMENT,PAID
4699530,76800000,1358,27.16,INSTALLMENT_CREDIT_STORE,PAID
4699531,76787156,67.9,0,MEAL_BENEFIT,PAID
4699535,76759512,8.8,0,MEAL_BENEFIT,PAID
4699538,76787956,42.2,0,MEAL_BENEFIT,PAID
4699540,76773556,27.9,0,MEAL_BENEFIT,PAID
4699541,76803873,42.89,0.64,DEBIT,PAID
4699545,76782041,0.8,0.01,VOUCHER_DC,PAID
4699547,76817716,91.8,2.48,ONLINE,PAID
4699548,76817717,30.8,0.46,ONLINE,PAID
4699551,76807972,57.4,0,MEAL_BENEFIT,PAID
4699552,76817786,60.89,1.22,ONLINE,PAID
4699553,76801043,42,0.63,MONEY,PAID
4699558,76802804,1.4,0.02,MONEY,PAID
4699559,76818301,60.8,0.91,ONLINE,PAID
4699560,76818399,46.9,0.7,ONLINE,PAID
4699561,76818526,21.55,0.32,ONLINE,PAID
4699562,76818526,5,0,VOUCHER,PAID
4699568,76799481,39.3,0,MEAL_BENEFIT,PAID
4699569,76809991,24.9,0,MEAL_BENEFIT,PAID
4699572,76813823,33.3,0.47,CREDIT_STORE,PAID
4699574,76819121,58.9,0.88,ONLINE,PAID
4699575,76671486,56,0.84,STORE_DIRECT_PAYMENT,PAID
4699576,76680261,30.5,0.46,STORE_DIRECT_PAYMENT,PAID
4699579,76689441,42.2,0.63,STORE_DIRECT_PAYMENT,PAID
4699580,76707916,33.6,0.5,STORE_DIRECT_PAYMENT,PAID
4699581,76819250,5,0,VOUCHER,PAID
4699587,76819532,40.99,0.61,ONLINE,PAID
4699588,76819946,12,0,VOUCHER,PAID
4699592,76805642,26.4,0.4,DEBIT,PAID
4699593,76820663,58.03,1.16,ONLINE,PAID
4699594,76820681,32.9,0.49,ONLINE,PAID
4699596,76821153,57.89,1.16,ONLINE,PAID
4699597,76821377,27.9,0.42,ONLINE,PAID
4699598,76821749,32.9,0.49,ONLINE,PAID
4699599,76819250,27.89,0.42,DEBIT,PAID
4699601,76808382,48.94,0,MEAL_BENEFIT,PAID
4699605,76811618,27,0.41,MONEY,PAID
4699608,76823887,134.9,2.7,ONLINE,PAID
4699612,76814853,179.46,2.69,CREDIT_STORE,PAID
4699614,76824330,16,0.24,ONLINE,PAID
4699617,76819855,50.2,0.75,DEBIT_STORE,PAID
4699618,76822051,15,0.23,MONEY,PAID
4699619,76825602,74.8,1.5,ONLINE,PAID
4699622,76826612,108.03,2.16,ONLINE,PAID
4699623,76829093,175.85,3.52,CREDIT,PAID
4699626,76819946,4.4,0.07,MONEY,PAID
4699627,76829708,29.4,0.44,ONLINE,PAID
4699628,76829883,50.9,0.76,ONLINE,PAID
4699630,76839472,119.8,2.4,ONLINE,PAID
4699634,76844051,62.89,1.26,ONLINE,PAID
4699635,76844053,64.39,1.29,ONLINE,PAID
4699636,76844063,89.03,1.78,ONLINE,PAID
4699641,76844148,65.39,1.31,ONLINE,PAID
4699653,76847773,70.8,1.42,ONLINE,PAID
4699657,76847853,97.8,1.96,ONLINE,PAID
4699664,76848000,82.8,1.66,ONLINE,PAID
4699665,76848005,74.65,1.49,ONLINE,PAID
4699666,76848009,33.8,0.51,ONLINE,PAID
4699671,76848120,57.7,0.87,ONLINE,PAID
4699672,76848127,202.4,4.05,ONLINE,PAID
4699679,76848200,172.43,2.59,ONLINE,PAID
4699688,76848265,22.9,0.34,ONLINE,PAID
4699689,76848265,6.9,0,VOUCHER,PAID
4699690,76848272,33,0.5,ONLINE,PAID
4699700,76848343,139.9,2.8,ONLINE,PAID
4699716,76848580,21.8,0.33,ONLINE,PAID
4699717,76848588,60.51,0.91,ONLINE,PAID
4699718,76848717,185.21,2.78,ONLINE,PAID
4699722,76848734,103.39,2.07,ONLINE,PAID
4699725,76848743,41.8,0.63,ONLINE,PAID
4699726,76848743,10,0,VOUCHER,PAID
4699727,76848743,7.9,0,VOUCHER,PAID
4699729,76848746,17.8,0.27,ONLINE,PAID
4699736,76848968,17.9,0.27,ONLINE,PAID
4699737,76848968,10,0,VOUCHER,PAID
4699739,76849135,23.9,0.36,ONLINE,PAID
4699740,76849135,10,0,VOUCHER,PAID
4699742,76849143,48.89,0.98,ONLINE,PAID
4699743,76849168,35.8,0.54,ONLINE,PAID
4699744,76849168,5.9,0,VOUCHER,PAID
4699745,76849238,108.03,2.16,ONLINE,PAID
4699746,76849252,19.16,0,VOUCHER,PAID
4699747,76849252,95.81,1.92,ONLINE,PAID
4699753,76849587,25.8,0.39,ONLINE,PAID
4699754,76849587,10,0,VOUCHER,PAID
4699755,76849593,38.5,0.58,ONLINE,PAID
4699756,76849593,10,0,VOUCHER,PAID
4699757,76848276,159.9,3.2,CREDIT,PAID
4699765,76849944,38.7,0.58,ONLINE,PAID
4699766,76850048,469.04,9.38,ONLINE,PAID
4699775,76850451,156.6,3.13,ONLINE,PAID
4699777,76848719,65.33,1.31,PAYMENT_LINK,PAID
4699780,76850494,17.9,0.27,ONLINE,PAID
4699781,76850494,12,0,VOUCHER,PAID
4699786,76850656,24.9,0.32,ONLINE,PAID
4699787,76850657,107.3,1.61,ONLINE,PAID
4699799,76850987,29.8,0.39,ONLINE,PAID
4699800,76851159,25.4,0.33,ONLINE,PAID
4699801,76848589,176.96,2.65,CREDIT,PAID
4699804,76851419,243.92,4.88,ONLINE,PAID
4699805,76851480,29.9,0.39,ONLINE,PAID
4699808,76851586,23.9,0.36,ONLINE,PAID
4699809,76851586,10,0,VOUCHER,PAID
4699811,76851668,40.62,0.81,ONLINE,PAID
4699815,76851784,24.9,0.37,ONLINE,PAID
4699816,76851784,10,0,VOUCHER,PAID
4699818,76851909,185.49,3.71,ONLINE,PAID
4699826,76852162,58.8,1.59,ONLINE,PAID
4699829,76852190,63,1.26,ONLINE,PAID
4699830,76852274,21.9,0.33,ONLINE,PAID
4699832,76852346,34.8,0.52,ONLINE,PAID
4699836,76852455,10,0,VOUCHER,PAID
4699840,76852475,23.9,0.36,ONLINE,PAID
4699841,76852475,10,0,VOUCHER,PAID
4699846,76852641,84.1,1.18,ONLINE,PAID
4699858,76853177,91.8,2.48,ONLINE,PAID
4699860,76853216,55.9,1.51,ONLINE,PAID
4699861,76853221,29.8,0.39,ONLINE,PAID
4699863,76853257,34,0.51,ONLINE,PAID
4699864,76853274,39.6,0.55,ONLINE,PAID
4699867,76853328,58.9,0.88,ONLINE,PAID
4699875,76853462,26.4,0.4,ONLINE,PAID
4699877,76853515,15.89,0.24,ONLINE,PAID
4699878,76853515,20,0,VOUCHER,PAID
4699879,76853534,49.2,0.69,ONLINE,PAID
4699882,76853633,30.2,0.45,ONLINE,PAID
4699883,76853662,152.6,4.12,ONLINE,PAID
4699886,76853732,35.8,0.54,ONLINE,PAID
4699890,76853831,59.6,0.89,ONLINE,PAID
4699894,76853929,239.5,4.79,ONLINE,PAID
4699895,76853971,78.85,2.13,ONLINE,PAID
4699898,76853995,22.6,0.23,ONLINE,PAID
4699899,76853995,8.4,0,VOUCHER,PAID
4699900,76853995,8.4,0,VOUCHER,PAID
4699902,76854055,44.2,0.62,ONLINE,PAID
4699903,76854118,34.8,0.52,ONLINE,PAID
4699904,76854120,35.9,0.47,ONLINE,PAID
4699906,76854129,36,0.54,ONLINE,PAID
4699907,71931571,49.1,0.69,BANK_TRANSFER_DC,PAID
4699914,76854253,24.9,0.37,ONLINE,PAID
4699915,76854253,10,0,VOUCHER,PAID
4699919,76854396,79.5,1.11,ONLINE,PAID
4699923,76854435,25.8,0.39,ONLINE,PAID
4699924,76854435,10,0,VOUCHER,PAID
4699928,76854477,44.7,0.67,ONLINE,PAID
4699929,76854512,56.7,0.85,ONLINE,PAID
4699941,76854864,58.5,4.1,ONLINE,PAID
4699942,76854885,60,0.9,ONLINE,PAID
4699943,76854885,7.9,0,VOUCHER,PAID
4699945,76854913,33.8,0.51,ONLINE,PAID
4699946,76854971,35.9,0.54,ONLINE,PAID
4699951,76855008,24.25,0.36,ONLINE,PAID
4699957,76855022,20.9,0.31,ONLINE,PAID
4699958,76855022,10,0,VOUCHER,PAID
4699960,76855035,183.76,3.68,ONLINE,PAID
4699962,76855101,36.9,0.55,ONLINE,PAID
4699963,76855103,22.9,0.34,ONLINE,PAID
4699964,76855103,7.9,0,VOUCHER,PAID
4699969,76855204,32.7,0.43,ONLINE,PAID
4699973,76855297,47.89,0.72,ONLINE,PAID
4699977,76855324,28.5,0.43,ONLINE,PAID
4699981,76855352,32,0.48,ONLINE,PAID
4699982,76855352,6.9,0,VOUCHER,PAID
4699986,76855439,25.8,0.39,ONLINE,PAID
4699987,76855439,10,0,VOUCHER,PAID
4699989,76855472,28,0.42,ONLINE,PAID
4699990,76855472,6.9,0,VOUCHER,PAID
4699992,76855487,54.3,0.81,ONLINE,PAID
4699995,76855507,118.3,1.66,ONLINE,PAID
4699996,76855507,12,0,VOUCHER,PAID
4699997,76855508,37.8,0.57,ONLINE,PAID
4699998,76855513,25.8,0.39,ONLINE,PAID
4699999,76855513,10,0,VOUCHER,PAID
4700000,76855548,51.39,0.77,ONLINE,PAID
4700001,76855551,58.6,0.88,ONLINE,PAID
4700006,76855641,99.7,1.5,ONLINE,PAID
4700008,76855725,98.4,0.98,ONLINE,PAID
4700009,76855725,8.4,0,VOUCHER,PAID
4700013,76855812,71.4,1.93,ONLINE,PAID
4700017,76855863,52.5,0.74,ONLINE,PAID
4700018,76855896,95.2,2.57,ONLINE,PAID
4700021,76855905,90.75,2.45,ONLINE,PAID
4700022,76855974,39.8,0.6,ONLINE,PAID
4700025,76856005,32.73,0.49,ONLINE,PAID
4700026,76856006,57.5,0.86,ONLINE,PAID
4700027,76856020,50,0.75,ONLINE,PAID
4700031,76856047,99.8,2.69,ONLINE,PAID
4700034,76856073,73.2,1.1,ONLINE,PAID
4700035,76856098,77.5,1.09,ONLINE,PAID
4700038,76856120,57.5,4.03,ONLINE,PAID
4700048,76856518,63,0,ONLINE,PAID
4700049,76856561,26.9,0.4,ONLINE,PAID
4700055,76856682,30.8,0.46,ONLINE,PAID
4700056,76856684,57.7,0.87,ONLINE,PAID
4700058,76856732,33.9,0.51,ONLINE,PAID
4700060,76856774,33.9,0.51,ONLINE,PAID
4700064,76856838,33.79,0.51,ONLINE,PAID
4700065,76856838,12,0,VOUCHER,PAID
4700068,76856891,61.3,0.86,ONLINE,PAID
4700071,76856907,41.7,0.63,ONLINE,PAID
4700074,76856949,61.8,0.93,ONLINE,PAID
4700077,76852455,20.9,0.31,CREDIT,PAID
4700082,76857091,45.24,0.9,ONLINE,PAID
4700083,76857095,180.92,2.71,ONLINE,PAID
4700091,76857179,139.92,2.1,ONLINE,PAID
4700092,76849871,188.7,2.83,DEBIT,PAID
4700093,76848285,147.4,2.21,CREDIT,PAID
4700099,76857351,34.9,0.52,ONLINE,PAID
4700105,76857573,40.3,0.56,ONLINE,PAID
4700115,76857699,86.6,1.3,ONLINE,PAID
4700118,76857689,21.9,0.33,ONLINE,PAID
4700122,76781818,82.7,1.57,CREDIT,PAID
4700123,76857847,60,0.9,ONLINE,PAID
4700124,76857853,25.8,0.39,ONLINE,PAID
4700125,76857853,10,0,VOUCHER,PAID
4700131,76857901,47.1,3.3,ONLINE,PAID
4700132,76857952,49.9,0.75,ONLINE,PAID
4700133,76857954,120.6,3.26,ONLINE,PAID
4700135,76858016,61.6,0.92,ONLINE,PAID
4700136,76858016,10,0,VOUCHER,PAID
4700142,76858174,40.8,0.61,ONLINE,PAID
4700144,76858234,156.99,2.35,ONLINE,PAID
4700145,76858280,90.8,1.36,ONLINE,PAID
4700149,76858321,149.15,4.03,ONLINE,PAID
4700150,76858326,20.9,0.31,ONLINE,PAID
4700151,76858326,10,0,VOUCHER,PAID
4700157,76858431,74.7,1.12,ONLINE,PAID
4700158,76858448,53.7,0.75,ONLINE,PAID
4700159,76858502,110,1.54,ONLINE,PAID
4700162,76858588,28.4,0.43,ONLINE,PAID
4700163,76858588,10,0,VOUCHER,PAID
4700170,76858760,109.5,1.64,ONLINE,PAID
4700171,76858795,113,1.7,ONLINE,PAID
4700172,76858796,118.7,3.2,ONLINE,PAID
4700175,76858805,56.7,0.85,ONLINE,PAID
4700176,76858805,12,0,VOUCHER,PAID
4700181,76858835,23.9,0.36,ONLINE,PAID
4700182,76858835,10,0,VOUCHER,PAID
4700186,76858898,91.8,2.48,ONLINE,PAID
4700193,76859056,24.9,0.37,ONLINE,PAID
4700196,76859150,23.9,0.36,ONLINE,PAID
4700197,76859150,10,0,VOUCHER,PAID
4700198,70810090,48.65,0.97,PAYMENT_LINK,PAID
4700199,76859178,27.79,0.42,ONLINE,PAID
4700200,76859178,10,0,VOUCHER,PAID
4700207,76859258,91.7,2.48,ONLINE,PAID
4700209,76859305,25.9,0.39,ONLINE,PAID
4700210,76859305,7.9,0,VOUCHER,PAID
4700214,76859375,20.79,0.31,ONLINE,PAID
4700215,76859375,20,0,VOUCHER,PAID
4700216,76859383,82.8,1.24,ONLINE,PAID
4700218,76859475,59.7,0.9,ONLINE,PAID
4700219,76859509,34.65,0.52,ONLINE,PAID
4700224,76859616,151.55,4.09,ONLINE,PAID
4700233,76859815,38.7,0.5,ONLINE,PAID
4700240,76859931,34.5,0.45,ONLINE,PAID
4700241,76859947,152.95,4.13,ONLINE,PAID
4700243,76859966,176.3,2.64,ONLINE,PAID
4700245,76859997,26.9,0.4,ONLINE,PAID
4700246,76860044,146.5,3.96,ONLINE,PAID
4700247,76860076,38.4,0.5,ONLINE,PAID
4700251,76860156,48.1,0.72,ONLINE,PAID
4700252,76860156,10,0,VOUCHER,PAID
4700257,76860264,296.97,5.94,ONLINE,PAID
4700259,76860299,39.3,0.55,ONLINE,PAID
4700260,76860317,38.8,0.58,ONLINE,PAID
4700263,76860080,120,1.56,VOUCHER_STORE,PAID
4700270,76860523,33.9,0.44,ONLINE,PAID
4700271,76860524,21.9,0.33,ONLINE,PAID
4700272,76860524,12,0,VOUCHER,PAID
4700274,76860560,85.4,1.2,ONLINE,PAID
4700278,76860635,25.8,0.39,ONLINE,PAID
4700279,76860635,10,0,VOUCHER,PAID
4700285,76860695,56.5,0.79,ONLINE,PAID
4700286,76860738,32.8,0.49,ONLINE,PAID
4700288,76860813,67.7,1.02,ONLINE,PAID
4700292,76860953,81.8,2.21,ONLINE,PAID
4700293,76861021,28.9,0.38,ONLINE,PAID
4700299,76861153,45.69,0.69,ONLINE,PAID
4700300,76861153,10,0,VOUCHER,PAID
4700301,76861199,96.3,2.6,ONLINE,PAID
4700309,76861386,28,0.42,ONLINE,PAID
4700310,76861386,7.9,0,VOUCHER,PAID
